SK_RequisicaoItem;NumeroRequisicao;DataSolicitacao;DataPrometida;DataAtendimento;SK_Item;SK_Deposito;SK_CentroCusto;SK_Solicitante;SK_Status;QuantidadeSolicitada;QuantidadeAtendida;QuantidadeNaoAtendida;CustoUnitario;HorasAtendimento;FlagAtendidoTotal;FlagNoPrazo;FlagOTIF;FlagPendente;MotivoNaoAtendimento
17698;RQ017698;2024-09-10;2024-09-11;2024-09-10;213;3;6;29;3;6,0000;6,0000;0,0000;616,5900;1,03;1;1;1;0;
17699;RQ017699;2024-10-08;2024-10-09;2024-10-08;213;3;8;40;3;18,0000;18,0000;0,0000;616,5996;5,62;1;1;1;0;
17700;RQ017700;2024-11-20;2024-11-21;2024-11-20;213;3;1;11;3;7,0000;7,0000;0,0000;616,5996;6,79;1;1;1;0;
17701;RQ017701;2024-11-11;2024-11-12;2024-11-11;213;3;7;6;3;7,0000;7,0000;0,0000;616,5996;7,13;1;1;1;0;
17702;RQ017702;2024-11-28;2024-11-29;2024-11-28;213;3;4;39;3;7,0000;7,0000;0,0000;616,5996;6,73;1;1;1;0;
17703;RQ017703;2024-12-23;2024-12-24;2024-12-23;213;3;7;22;3;4,0000;4,0000;0,0000;615,7822;5,27;1;1;1;0;
17704;RQ017704;2024-12-24;2024-12-25;2024-12-24;213;3;8;38;3;4,0000;4,0000;0,0000;615,7822;7,63;1;1;1;0;
17705;RQ017705;2024-12-26;2024-12-27;2024-12-26;213;3;5;28;3;4,0000;4,0000;0,0000;615,7822;6,63;1;1;1;0;
17706;RQ017706;2025-01-21;2025-01-22;2025-01-21;213;3;10;36;3;7,0000;7,0000;0,0000;615,7822;1,22;1;1;1;0;
17707;RQ017707;2025-01-17;2025-01-18;2025-01-17;213;3;12;37;3;7,0000;7,0000;0,0000;615,7822;4,23;1;1;1;0;
17708;RQ017708;2025-01-28;2025-01-29;2025-01-28;213;3;3;7;3;7,0000;7,0000;0,0000;615,7822;1,14;1;1;1;0;
17709;RQ017709;2025-01-16;2025-01-17;2025-01-16;213;3;7;26;3;7,0000;7,0000;0,0000;615,7822;6,37;1;1;1;0;
17710;RQ017710;2025-02-10;2025-02-11;2025-02-10;213;3;1;26;3;9,0000;9,0000;0,0000;615,8558;6,66;1;1;1;0;
17711;RQ017711;2025-03-31;2025-04-01;2025-03-31;213;3;4;6;3;14,0000;14,0000;0,0000;615,8558;1,84;1;1;1;0;
17712;RQ017712;2025-03-05;2025-03-06;2025-03-06;213;3;9;34;3;14,0000;14,0000;0,0000;615,8558;25,70;1;1;1;0;
17713;RQ017713;2025-03-25;2025-03-26;2025-03-25;213;3;5;27;3;14,0000;14,0000;0,0000;615,8558;6,76;1;1;1;0;
17714;RQ017714;2025-04-29;2025-04-30;2025-04-29;213;3;5;19;3;32,0000;32,0000;0,0000;622,3891;4,78;1;1;1;0;
17715;RQ017715;2025-05-23;2025-05-24;2025-05-23;213;3;12;17;3;26,0000;26,0000;0,0000;622,3891;1,60;1;1;1;0;
17716;RQ017716;2025-06-23;2025-06-24;2025-06-23;213;3;10;5;3;7,0000;7,0000;0,0000;629,0774;6,37;1;1;1;0;
17717;RQ017717;2025-06-06;2025-06-07;2025-06-06;213;3;3;8;3;7,0000;7,0000;0,0000;629,0774;4,73;1;1;1;0;
17718;RQ017718;2025-06-27;2025-06-28;2025-06-27;213;3;4;40;3;7,0000;7,0000;0,0000;629,0774;1,84;1;1;1;0;
17719;RQ017719;2025-06-30;2025-07-01;2025-06-30;213;3;2;24;3;7,0000;7,0000;0,0000;629,0774;5,42;1;1;1;0;
17720;RQ017720;2025-07-14;2025-07-15;2025-07-14;213;3;1;18;3;12,0000;12,0000;0,0000;629,0774;6,02;1;1;1;0;
17721;RQ017721;2025-07-03;2025-07-04;2025-07-03;213;3;4;28;3;12,0000;12,0000;0,0000;629,0774;1,52;1;1;1;0;
17722;RQ017722;2025-07-11;2025-07-12;2025-07-11;213;3;5;20;4;12,0000;9,0000;3,0000;629,0774;4,21;0;1;0;0;Atendimento parcial
17723;RQ017723;2025-08-11;2025-08-12;2025-08-11;213;3;6;19;3;7,0000;7,0000;0,0000;632,1385;5,37;1;1;1;0;
17724;RQ017724;2025-08-04;2025-08-05;2025-08-04;213;3;2;18;3;7,0000;7,0000;0,0000;632,1385;6,03;1;1;1;0;
17725;RQ017725;2025-08-14;2025-08-15;2025-08-14;213;3;9;3;3;7,0000;7,0000;0,0000;632,1385;5,28;1;1;1;0;
17726;RQ017726;2025-09-01;2025-09-02;2025-09-01;213;3;2;11;3;8,0000;8,0000;0,0000;632,1385;5,50;1;1;1;0;
17727;RQ017727;2025-09-26;2025-09-27;2025-09-27;213;3;5;14;3;8,0000;8,0000;0,0000;632,1385;26,89;1;1;1;0;
17728;RQ017728;2025-10-01;2025-10-02;2025-10-01;213;3;2;35;3;5,0000;5,0000;0,0000;637,2858;5,35;1;1;1;0;
17729;RQ017729;2025-10-14;2025-10-15;2025-10-14;213;3;10;34;3;5,0000;5,0000;0,0000;637,2858;3,40;1;1;1;0;
17730;RQ017730;2025-10-31;2025-11-01;2025-10-31;213;3;7;8;3;5,0000;5,0000;0,0000;637,2858;1,05;1;1;1;0;
17731;RQ017731;2025-10-10;2025-10-11;2025-10-12;213;3;1;14;3;5,0000;5,0000;0,0000;637,2858;51,95;1;0;0;0;
17732;RQ017732;2025-10-22;2025-10-23;2025-10-22;213;3;2;19;3;5,0000;5,0000;0,0000;637,2858;4,18;1;1;1;0;
17733;RQ017733;2025-11-05;2025-11-06;2025-11-05;213;3;1;27;3;16,0000;16,0000;0,0000;637,2858;4,56;1;1;1;0;
17734;RQ017734;2025-12-15;2025-12-16;2025-12-15;213;3;7;19;3;17,0000;17,0000;0,0000;641,0193;2,75;1;1;1;0;
17735;RQ017735;2026-01-19;2026-01-20;2026-01-19;213;3;9;38;3;13,0000;13,0000;0,0000;641,0193;1,96;1;1;1;0;
17736;RQ017736;2026-01-06;2026-01-07;2026-01-06;213;3;12;4;3;13,0000;13,0000;0,0000;641,0193;2,60;1;1;1;0;
17737;RQ017737;2026-02-10;2026-02-11;2026-02-10;213;3;1;12;3;10,0000;10,0000;0,0000;643,6326;1,12;1;1;1;0;
17738;RQ017738;2026-02-27;2026-02-28;2026-02-27;213;3;7;4;3;10,0000;10,0000;0,0000;643,6326;5,83;1;1;1;0;
17739;RQ017739;2026-03-30;2026-03-31;2026-03-30;213;3;1;16;3;20,0000;20,0000;0,0000;643,6326;4,20;1;1;1;0;
17740;RQ017740;2026-03-23;2026-03-24;2026-03-23;213;3;4;5;3;20,0000;20,0000;0,0000;643,6326;7,71;1;1;1;0;
17741;RQ017741;2026-04-14;2026-04-15;2026-04-14;213;3;1;8;3;11,0000;11,0000;0,0000;640,0927;7,53;1;1;1;0;
17742;RQ017742;2026-04-01;2026-04-02;2026-04-01;213;3;7;1;3;11,0000;11,0000;0,0000;640,0927;6,51;1;1;1;0;
17743;RQ017743;2026-04-17;2026-04-18;2026-04-17;213;3;6;8;3;11,0000;11,0000;0,0000;640,0927;1,71;1;1;1;0;
17744;RQ017744;2026-05-13;2026-05-14;2026-05-13;213;3;12;3;3;31,0000;31,0000;0,0000;637,7042;5,63;1;1;1;0;
17745;RQ017745;2026-06-05;2026-06-06;2026-06-05;213;3;5;22;3;26,0000;26,0000;0,0000;635,5889;7,97;1;1;1;0;
17746;RQ017746;2026-07-15;2026-07-16;2026-07-15;213;3;9;37;3;13,0000;13,0000;0,0000;635,5889;4,20;1;1;1;0;
17747;RQ017747;2026-07-31;2026-08-01;2026-07-31;213;3;1;7;3;13,0000;13,0000;0,0000;635,5889;7,35;1;1;1;0;
17748;RQ017748;2026-08-12;2026-08-13;2026-08-12;213;3;5;9;3;20,0000;20,0000;0,0000;638,6254;2,48;1;1;1;0;
17749;RQ017749;2026-08-11;2026-08-12;2026-08-11;213;3;5;18;3;20,0000;20,0000;0,0000;638,6254;5,01;1;1;1;0;
17750;RQ017750;2024-09-11;2024-09-12;2024-09-11;213;1;7;18;3;24,0000;24,0000;0,0000;616,5900;4,73;1;1;1;0;
17751;RQ017751;2024-10-03;2024-10-04;2024-10-03;213;1;12;23;3;13,0000;13,0000;0,0000;622,0536;1,26;1;1;1;0;
17752;RQ017752;2024-10-30;2024-10-31;2024-10-30;213;1;7;33;3;13,0000;13,0000;0,0000;622,0536;4,25;1;1;1;0;
17753;RQ017753;2024-11-22;2024-11-23;2024-11-22;213;1;10;35;3;27,0000;27,0000;0,0000;622,0536;1,44;1;1;1;0;
17754;RQ017754;2024-12-17;2024-12-18;2024-12-17;213;1;11;38;3;5,0000;5,0000;0,0000;624,1163;5,46;1;1;1;0;
17755;RQ017755;2024-12-19;2024-12-20;2024-12-19;213;1;6;18;3;5,0000;5,0000;0,0000;624,1163;6,60;1;1;1;0;
17756;RQ017756;2024-12-30;2024-12-31;2024-12-30;213;1;5;37;3;5,0000;5,0000;0,0000;624,1163;4,72;1;1;1;0;
17757;RQ017757;2024-12-03;2024-12-04;2024-12-03;213;1;11;37;3;5,0000;5,0000;0,0000;624,1163;3,92;1;1;1;0;
17758;RQ017758;2025-01-08;2025-01-09;2025-01-08;213;1;11;20;3;11,0000;11,0000;0,0000;624,1163;1,44;1;1;1;0;
17759;RQ017759;2025-01-20;2025-01-21;2025-01-20;213;1;10;18;3;11,0000;11,0000;0,0000;624,1163;7,08;1;1;1;0;
17760;RQ017760;2025-01-06;2025-01-07;2025-01-06;213;1;8;5;3;11,0000;11,0000;0,0000;624,1163;2,84;1;1;1;0;
17761;RQ017761;2025-02-26;2025-02-27;2025-02-28;213;1;2;26;3;3,0000;3,0000;0,0000;628,2567;54,07;1;0;0;0;
17762;RQ017762;2025-02-24;2025-02-25;2025-02-24;213;1;8;4;3;3,0000;3,0000;0,0000;628,2567;2,64;1;1;1;0;
17763;RQ017763;2025-02-10;2025-02-11;2025-02-10;213;1;1;34;3;3,0000;3,0000;0,0000;628,2567;7,92;1;1;1;0;
17764;RQ017764;2025-02-21;2025-02-22;2025-02-21;213;1;6;12;3;3,0000;3,0000;0,0000;628,2567;6,74;1;1;1;0;
17765;RQ017765;2025-02-03;2025-02-04;2025-02-03;213;1;8;37;3;3,0000;3,0000;0,0000;628,2567;6,60;1;1;1;0;
17766;RQ017766;2025-03-12;2025-03-13;2025-03-12;213;1;11;6;3;16,0000;16,0000;0,0000;628,2567;2,03;1;1;1;0;
17767;RQ017767;2025-03-10;2025-03-11;2025-03-10;213;1;6;19;3;16,0000;16,0000;0,0000;628,2567;4,99;1;1;1;0;
17768;RQ017768;2025-04-07;2025-04-08;2025-04-07;213;1;7;35;3;6,0000;6,0000;0,0000;632,4018;1,55;1;1;1;0;
17769;RQ017769;2025-04-18;2025-04-19;2025-04-18;213;1;11;2;3;6,0000;6,0000;0,0000;632,4018;6,17;1;1;1;0;
17770;RQ017770;2025-04-15;2025-04-16;2025-04-15;213;1;9;32;3;6,0000;6,0000;0,0000;632,4018;4,43;1;1;1;0;
17771;RQ017771;2025-04-01;2025-04-02;2025-04-03;213;1;7;32;3;6,0000;6,0000;0,0000;632,4018;52,72;1;0;0;0;
17772;RQ017772;2025-04-09;2025-04-10;2025-04-09;213;1;3;7;3;6,0000;6,0000;0,0000;632,4018;1,51;1;1;1;0;
17773;RQ017773;2025-05-30;2025-05-31;2025-05-30;213;1;10;30;4;40,0000;31,0000;9,0000;632,4018;4,61;0;1;0;0;Atendimento parcial
17774;RQ017774;2025-06-23;2025-06-24;2025-06-23;213;1;9;14;3;6,0000;6,0000;0,0000;630,4955;7,36;1;1;1;0;
17775;RQ017775;2025-06-06;2025-06-07;2025-06-06;213;1;8;9;3;6,0000;6,0000;0,0000;630,4955;2,37;1;1;1;0;
17776;RQ017776;2025-07-23;2025-07-24;2025-07-23;213;1;10;28;3;19,0000;19,0000;0,0000;630,4955;4,83;1;1;1;0;
17777;RQ017777;2025-07-23;2025-07-24;2025-07-23;213;1;6;1;3;19,0000;19,0000;0,0000;630,4955;4,67;1;1;1;0;
17778;RQ017778;2025-08-04;2025-08-05;2025-08-04;213;1;4;15;3;6,0000;6,0000;0,0000;628,3034;2,20;1;1;1;0;
17779;RQ017779;2025-08-21;2025-08-22;2025-08-21;213;1;1;31;3;6,0000;6,0000;0,0000;628,3034;6,52;1;1;1;0;
17780;RQ017780;2025-08-07;2025-08-08;2025-08-07;213;1;10;5;3;6,0000;6,0000;0,0000;628,3034;2,41;1;1;1;0;
17781;RQ017781;2025-09-26;2025-09-27;2025-09-28;213;1;12;29;3;5,0000;5,0000;0,0000;628,3034;52,05;1;0;0;0;
17782;RQ017782;2025-09-12;2025-09-13;2025-09-12;213;1;6;24;3;5,0000;5,0000;0,0000;628,3034;1,99;1;1;1;0;
17783;RQ017783;2025-10-23;2025-10-24;2025-10-23;213;1;12;13;3;3,0000;3,0000;0,0000;628,3034;7,92;1;1;1;0;
17784;RQ017784;2025-10-28;2025-10-29;2025-10-28;213;1;5;36;3;3,0000;3,0000;0,0000;628,3034;5,58;1;1;1;0;
17785;RQ017785;2025-10-29;2025-10-30;2025-10-29;213;1;1;8;3;3,0000;3,0000;0,0000;628,3034;1,64;1;1;1;0;
17786;RQ017786;2025-10-30;2025-10-31;2025-10-30;213;1;10;34;3;3,0000;3,0000;0,0000;628,3034;5,61;1;1;1;0;
17787;RQ017787;2025-10-08;2025-10-09;2025-10-08;213;1;8;28;3;3,0000;3,0000;0,0000;628,3034;3,50;1;1;1;0;
17788;RQ017788;2025-11-27;2025-11-28;2025-11-27;213;1;2;8;3;3,0000;3,0000;0,0000;625,7847;2,75;1;1;1;0;
17789;RQ017789;2025-11-05;2025-11-06;2025-11-05;213;1;2;10;3;3,0000;3,0000;0,0000;625,7847;3,06;1;1;1;0;
17790;RQ017790;2025-11-20;2025-11-21;2025-11-20;213;1;8;3;3;3,0000;3,0000;0,0000;625,7847;6,60;1;1;1;0;
17791;RQ017791;2025-12-02;2025-12-03;2025-12-02;213;1;5;35;3;5,0000;5,0000;0,0000;625,7847;7,89;1;1;1;0;
17792;RQ017792;2025-12-11;2025-12-12;2025-12-11;213;1;11;29;3;5,0000;5,0000;0,0000;625,7847;2,34;1;1;1;0;
17793;RQ017793;2025-12-12;2025-12-13;2025-12-13;213;1;7;27;3;5,0000;5,0000;0,0000;625,7847;29,84;1;1;1;0;
17794;RQ017794;2025-12-31;2026-01-01;2025-12-31;213;1;5;37;3;5,0000;5,0000;0,0000;625,7847;5,50;1;1;1;0;
17795;RQ017795;2025-12-03;2025-12-04;2025-12-03;213;1;4;12;3;5,0000;5,0000;0,0000;625,7847;5,31;1;1;1;0;
17796;RQ017796;2026-01-26;2026-01-27;2026-01-26;213;1;12;40;3;4,0000;4,0000;0,0000;625,7847;6,56;1;1;1;0;
17797;RQ017797;2026-01-15;2026-01-16;2026-01-15;213;1;12;19;3;4,0000;4,0000;0,0000;625,7847;6,29;1;1;1;0;
17798;RQ017798;2026-01-23;2026-01-24;2026-01-23;213;1;8;3;3;4,0000;4,0000;0,0000;625,7847;3,72;1;1;1;0;
17799;RQ017799;2026-01-08;2026-01-09;2026-01-08;213;1;7;28;3;4,0000;4,0000;0,0000;625,7847;2,95;1;1;1;0;
17800;RQ017800;2026-02-18;2026-02-19;2026-02-18;213;1;2;6;3;33,0000;33,0000;0,0000;629,0199;4,43;1;1;1;0;
17801;RQ017801;2026-03-04;2026-03-05;2026-03-06;213;1;8;8;3;5,0000;5,0000;0,0000;629,0199;53,16;1;0;0;0;
17802;RQ017802;2026-03-27;2026-03-28;2026-03-27;213;1;12;34;3;5,0000;5,0000;0,0000;629,0199;6,25;1;1;1;0;
17803;RQ017803;2026-03-30;2026-03-31;2026-03-30;213;1;3;39;3;5,0000;5,0000;0,0000;629,0199;1,95;1;1;1;0;
17804;RQ017804;2026-03-06;2026-03-07;2026-03-06;213;1;11;38;3;5,0000;5,0000;0,0000;629,0199;1,53;1;1;1;0;
17805;RQ017805;2026-04-17;2026-04-18;2026-04-17;213;1;4;15;3;10,0000;10,0000;0,0000;626,8623;3,94;1;1;1;0;
17806;RQ017806;2026-04-01;2026-04-02;2026-04-01;213;1;2;30;3;10,0000;10,0000;0,0000;626,8623;5,87;1;1;1;0;
17807;RQ017807;2026-04-01;2026-04-02;2026-04-01;213;1;11;9;3;10,0000;10,0000;0,0000;626,8623;2,51;1;1;1;0;
17808;RQ017808;2026-04-13;2026-04-14;2026-04-13;213;1;6;29;3;10,0000;10,0000;0,0000;626,8623;4,91;1;1;1;0;
17809;RQ017809;2026-05-13;2026-05-14;2026-05-13;213;1;3;19;3;8,0000;8,0000;0,0000;626,8623;4,02;1;1;1;0;
17810;RQ017810;2026-05-26;2026-05-27;2026-05-26;213;1;3;23;3;8,0000;8,0000;0,0000;626,8623;7,19;1;1;1;0;
17811;RQ017811;2026-06-08;2026-06-09;2026-06-08;213;1;1;24;3;6,0000;6,0000;0,0000;633,1633;7,51;1;1;1;0;
17812;RQ017812;2026-06-18;2026-06-19;2026-06-18;213;1;11;28;3;6,0000;6,0000;0,0000;633,1633;6,20;1;1;1;0;
17813;RQ017813;2026-06-26;2026-06-27;2026-06-26;213;1;11;20;3;6,0000;6,0000;0,0000;633,1633;6,79;1;1;1;0;
17814;RQ017814;2026-06-08;2026-06-09;2026-06-08;213;1;4;13;3;6,0000;6,0000;0,0000;633,1633;1,53;1;1;1;0;
17815;RQ017815;2026-07-06;2026-07-07;2026-07-06;213;1;2;21;3;7,0000;7,0000;0,0000;633,1633;5,07;1;1;1;0;
17816;RQ017816;2026-07-07;2026-07-08;2026-07-07;213;1;6;6;3;7,0000;7,0000;0,0000;633,1633;3,85;1;1;1;0;
17817;RQ017817;2026-07-02;2026-07-03;2026-07-02;213;1;1;2;3;7,0000;7,0000;0,0000;633,1633;1,51;1;1;1;0;
17818;RQ017818;2026-07-01;2026-07-02;2026-07-01;213;1;2;23;3;7,0000;7,0000;0,0000;633,1633;3,70;1;1;1;0;
17819;RQ017819;2026-08-04;2026-08-05;2026-08-04;213;1;5;20;3;3,0000;3,0000;0,0000;629,8824;1,22;1;1;1;0;
17820;RQ017820;2026-08-13;2026-08-14;2026-08-13;213;1;9;39;3;3,0000;3,0000;0,0000;629,8824;2,40;1;1;1;0;
17821;RQ017821;2026-08-10;2026-08-11;2026-08-10;213;1;9;12;3;3,0000;3,0000;0,0000;629,8824;6,85;1;1;1;0;
17822;RQ017822;2024-09-11;2024-09-12;2024-09-11;214;1;8;7;3;93,0000;93,0000;0,0000;259,9100;3,05;1;1;1;0;
17823;RQ017823;2024-09-12;2024-09-13;2024-09-12;214;1;4;11;3;93,0000;93,0000;0,0000;259,9100;5,03;1;1;1;0;
17824;RQ017824;2024-09-23;2024-09-24;2024-09-23;214;1;10;18;3;93,0000;93,0000;0,0000;259,9100;2,11;1;1;1;0;
17825;RQ017825;2024-10-10;2024-10-11;2024-10-10;214;1;4;36;3;63,0000;63,0000;0,0000;258,5835;6,57;1;1;1;0;
17826;RQ017826;2024-10-01;2024-10-02;2024-10-01;214;1;1;35;3;63,0000;63,0000;0,0000;258,5835;4,96;1;1;1;0;
17827;RQ017827;2024-10-23;2024-10-24;2024-10-23;214;1;10;35;3;63,0000;63,0000;0,0000;258,5835;6,75;1;1;1;0;
17828;RQ017828;2024-10-17;2024-10-18;2024-10-17;214;1;10;11;3;63,0000;63,0000;0,0000;258,5835;1,36;1;1;1;0;
17829;RQ017829;2024-12-04;2024-12-05;2024-12-04;214;1;12;39;3;54,0000;54,0000;0,0000;258,5835;2,13;1;1;1;0;
17830;RQ017830;2024-12-13;2024-12-14;2024-12-13;214;1;7;35;3;54,0000;54,0000;0,0000;258,5835;1,71;1;1;1;0;
17831;RQ017831;2024-12-17;2024-12-18;2024-12-17;214;1;7;4;3;54,0000;54,0000;0,0000;258,5835;7,11;1;1;1;0;
17832;RQ017832;2025-01-21;2025-01-22;2025-01-21;214;1;2;11;3;12,0000;12,0000;0,0000;259,6782;4,39;1;1;1;0;
17833;RQ017833;2025-01-31;2025-02-01;2025-01-31;214;1;8;18;3;12,0000;12,0000;0,0000;259,6782;7,69;1;1;1;0;
17834;RQ017834;2025-01-03;2025-01-04;2025-01-03;214;1;10;14;3;12,0000;12,0000;0,0000;259,6782;1,77;1;1;1;0;
17835;RQ017835;2025-02-20;2025-02-21;2025-02-20;214;1;8;36;3;37,0000;37,0000;0,0000;259,6782;7,70;1;1;1;0;
17836;RQ017836;2025-03-31;2025-04-01;2025-03-31;214;1;7;39;3;73,0000;73,0000;0,0000;259,6782;7,99;1;1;1;0;
17837;RQ017837;2025-03-20;2025-03-21;2025-03-20;214;1;3;12;3;73,0000;73,0000;0,0000;259,6782;3,53;1;1;1;0;
17838;RQ017838;2025-03-21;2025-03-22;2025-03-21;214;1;10;1;3;73,0000;73,0000;0,0000;259,6782;3,87;1;1;1;0;
17839;RQ017839;2025-03-11;2025-03-12;2025-03-11;214;1;2;36;3;73,0000;73,0000;0,0000;259,6782;4,09;1;1;1;0;
17840;RQ017840;2025-04-01;2025-04-02;2025-04-01;214;1;5;2;3;66,0000;66,0000;0,0000;258,8319;7,87;1;1;1;0;
17841;RQ017841;2025-04-29;2025-04-30;2025-04-29;214;1;9;22;3;66,0000;66,0000;0,0000;258,8319;5,73;1;1;1;0;
17842;RQ017842;2025-04-08;2025-04-09;2025-04-08;214;1;4;3;3;66,0000;66,0000;0,0000;258,8319;1,37;1;1;1;0;
17843;RQ017843;2025-04-29;2025-04-30;2025-04-29;214;1;4;16;3;66,0000;66,0000;0,0000;258,8319;7,86;1;1;1;0;
17844;RQ017844;2025-04-17;2025-04-18;2025-04-17;214;1;8;24;3;66,0000;66,0000;0,0000;258,8319;3,67;1;1;1;0;
17845;RQ017845;2025-06-16;2025-06-17;2025-06-16;214;1;6;16;4;276,0000;238,0000;38,0000;258,8319;3,68;0;1;0;0;Atendimento parcial
17846;RQ017846;2025-07-30;2025-07-31;2025-07-30;214;1;6;11;3;132,0000;132,0000;0,0000;260,1505;4,59;1;1;1;0;
17847;RQ017847;2025-08-01;2025-08-02;2025-08-01;214;1;8;17;3;16,0000;16,0000;0,0000;260,1505;3,42;1;1;1;0;
17848;RQ017848;2025-08-06;2025-08-07;2025-08-06;214;1;12;5;3;16,0000;16,0000;0,0000;260,1505;3,64;1;1;1;0;
17849;RQ017849;2025-08-25;2025-08-26;2025-08-25;214;1;5;16;3;16,0000;16,0000;0,0000;260,1505;7,54;1;1;1;0;
17850;RQ017850;2025-09-01;2025-09-02;2025-09-01;214;1;3;20;3;32,0000;32,0000;0,0000;260,1505;6,29;1;1;1;0;
17851;RQ017851;2025-09-05;2025-09-06;2025-09-05;214;1;7;19;3;32,0000;32,0000;0,0000;260,1505;5,64;1;1;1;0;
17852;RQ017852;2025-09-09;2025-09-10;2025-09-09;214;1;11;8;3;32,0000;32,0000;0,0000;260,1505;7,76;1;1;1;0;
17853;RQ017853;2025-09-03;2025-09-04;2025-09-03;214;1;8;24;3;32,0000;32,0000;0,0000;260,1505;2,87;1;1;1;0;
17854;RQ017854;2025-10-10;2025-10-11;2025-10-10;214;1;2;9;3;62,0000;62,0000;0,0000;260,1505;2,30;1;1;1;0;
17855;RQ017855;2025-10-08;2025-10-09;2025-10-08;214;1;3;6;3;62,0000;62,0000;0,0000;260,1505;4,55;1;1;1;0;
17856;RQ017856;2025-10-14;2025-10-15;2025-10-14;214;1;8;39;3;62,0000;62,0000;0,0000;260,1505;3,21;1;1;1;0;
17857;RQ017857;2025-10-09;2025-10-10;2025-10-09;214;1;12;37;3;62,0000;62,0000;0,0000;260,1505;4,66;1;1;1;0;
17858;RQ017858;2025-10-15;2025-10-16;2025-10-15;214;1;8;5;4;62,0000;12,0000;50,0000;260,1505;4,74;0;1;0;0;Atendimento parcial
17859;RQ017859;2025-11-05;2025-11-06;2025-11-05;214;1;9;23;3;33,0000;33,0000;0,0000;259,8241;7,74;1;1;1;0;
17860;RQ017860;2025-11-11;2025-11-12;2025-11-11;214;1;4;20;3;33,0000;33,0000;0,0000;259,8241;2,28;1;1;1;0;
17861;RQ017861;2025-11-05;2025-11-06;2025-11-05;214;1;3;2;3;33,0000;33,0000;0,0000;259,8241;3,14;1;1;1;0;
17862;RQ017862;2025-12-30;2025-12-31;2026-01-01;214;1;12;16;3;103,0000;103,0000;0,0000;259,8241;52,33;1;0;0;0;
17863;RQ017863;2025-12-03;2025-12-04;2025-12-03;214;1;11;11;3;103,0000;103,0000;0,0000;259,8241;5,06;1;1;1;0;
17864;RQ017864;2026-01-07;2026-01-08;2026-01-07;214;1;9;7;3;42,0000;42,0000;0,0000;259,8241;6,45;1;1;1;0;
17865;RQ017865;2026-01-23;2026-01-24;2026-01-23;214;1;5;25;3;42,0000;42,0000;0,0000;259,8241;7,27;1;1;1;0;
17866;RQ017866;2026-01-27;2026-01-28;2026-01-27;214;1;7;34;3;42,0000;42,0000;0,0000;259,8241;5,56;1;1;1;0;
17867;RQ017867;2026-01-02;2026-01-03;2026-01-02;214;1;3;13;3;42,0000;42,0000;0,0000;259,8241;2,72;1;1;1;0;
17868;RQ017868;2026-01-27;2026-01-28;2026-01-27;214;1;10;33;3;42,0000;42,0000;0,0000;259,8241;6,96;1;1;1;0;
17869;RQ017869;2026-02-03;2026-02-04;2026-02-04;214;1;12;32;3;128,0000;128,0000;0,0000;261,9237;30,93;1;1;1;0;
17870;RQ017870;2026-03-27;2026-03-28;2026-03-27;214;1;10;34;3;86,0000;86,0000;0,0000;261,9237;4,58;1;1;1;0;
17871;RQ017871;2026-03-30;2026-03-31;2026-03-30;214;1;10;19;3;86,0000;86,0000;0,0000;261,9237;1,01;1;1;1;0;
17872;RQ017872;2026-03-10;2026-03-11;2026-03-10;214;1;12;7;3;86,0000;86,0000;0,0000;261,9237;5,95;1;1;1;0;
17873;RQ017873;2026-04-10;2026-04-11;2026-04-10;214;1;9;23;3;75,0000;75,0000;0,0000;262,3589;3,33;1;1;1;0;
17874;RQ017874;2026-04-24;2026-04-25;2026-04-24;214;1;1;29;3;75,0000;75,0000;0,0000;262,3589;1,19;1;1;1;0;
17875;RQ017875;2026-05-11;2026-05-12;2026-05-11;214;1;7;9;3;81,0000;81,0000;0,0000;262,3589;7,08;1;1;1;0;
17876;RQ017876;2026-05-14;2026-05-15;2026-05-14;214;1;1;5;3;81,0000;81,0000;0,0000;262,3589;3,07;1;1;1;0;
17877;RQ017877;2026-06-23;2026-06-24;2026-06-24;214;1;4;26;3;213,0000;213,0000;0,0000;262,3589;28,58;1;1;1;0;
17878;RQ017878;2026-07-14;2026-07-15;2026-07-14;214;1;11;22;3;137,0000;137,0000;0,0000;263,7944;7,03;1;1;1;0;
17879;RQ017879;2026-07-30;2026-07-31;2026-07-30;214;1;1;3;3;137,0000;137,0000;0,0000;263,7944;3,38;1;1;1;0;
17880;RQ017880;2026-08-18;2026-08-19;2026-08-18;214;1;6;20;3;47,0000;47,0000;0,0000;263,7944;1,79;1;1;1;0;
17881;RQ017881;2026-08-25;2026-08-26;2026-08-25;214;1;10;37;3;47,0000;47,0000;0,0000;263,7944;3,76;1;1;1;0;
17882;RQ017882;2026-08-06;2026-08-07;2026-08-06;214;1;7;18;3;47,0000;47,0000;0,0000;263,7944;3,44;1;1;1;0;
17883;RQ017883;2024-10-07;2024-10-08;2024-10-07;215;1;1;8;3;51,0000;51,0000;0,0000;33,9100;3,80;1;1;1;0;
17884;RQ017884;2024-10-10;2024-10-11;2024-10-10;215;1;9;32;3;51,0000;51,0000;0,0000;33,9100;1,64;1;1;1;0;
17885;RQ017885;2024-10-21;2024-10-22;2024-10-22;215;1;2;29;3;51,0000;51,0000;0,0000;33,9100;31,54;1;1;1;0;
