SK_CompraItem;NumeroPedido;DataPedido;DataPrometida;DataRecebimento;SK_Item;SK_Fornecedor;SK_Deposito;QuantidadePedida;QuantidadeRecebida;QuantidadeDevolvida;PrecoUnitario;ValorPedido;ValorRecebido;LeadTimeRealDias;FlagEntregaNoPrazo;FlagRecebimentoTotal;StatusPedido
2860;PC002860;2026-05-06;2026-05-19;2026-05-14;214;21;3;568,0000;568,0000;0,0000;272,1331;154571,60;154571,60;8;SIM;SIM;Recebido
2861;PC002861;2024-09-03;2024-09-16;2024-09-14;214;21;2;497,0000;497,0000;0,0000;268,7796;133583,46;133583,46;11;SIM;SIM;Recebido
2862;PC002862;2025-01-01;2025-01-14;2025-01-10;214;21;2;436,0000;436,0000;0,0000;271,0368;118172,04;118172,04;9;SIM;SIM;Recebido
2863;PC002863;2025-03-19;2025-04-01;2025-03-29;214;21;2;417,0000;417,0000;13,0000;256,0050;106754,08;106754,08;10;SIM;SIM;Recebido
2864;PC002864;2025-06-20;2025-07-03;2025-06-29;214;21;2;492,0000;492,0000;0,0000;267,3060;131514,55;131514,55;9;SIM;SIM;Recebido
2865;PC002865;2025-09-29;2025-10-12;2025-10-11;214;21;2;555,0000;555,0000;0,0000;278,7386;154699,92;154699,92;12;SIM;SIM;Recebido
2866;PC002866;2026-01-06;2026-01-19;2026-01-16;214;21;2;568,0000;568,0000;0,0000;264,8820;150452,98;150452,98;10;SIM;SIM;Recebido
2867;PC002867;2026-03-23;2026-04-05;2026-04-02;214;21;2;520,0000;520,0000;0,0000;281,1656;146206,11;146206,11;10;SIM;SIM;Recebido
2868;PC002868;2026-07-23;2026-08-05;2026-08-04;214;21;2;441,0000;441,0000;0,0000;272,7619;120288,00;120288,00;12;SIM;SIM;Recebido
2869;PC002869;2024-09-03;2024-10-21;2024-10-25;215;11;1;529,0000;529,0000;0,0000;33,0048;17459,54;17459,54;52;NAO;SIM;Recebido
2870;PC002870;2025-02-27;2025-04-16;2025-04-09;215;11;1;230,0000;230,0000;0,0000;33,1293;7619,74;7619,74;41;SIM;SIM;Recebido
2871;PC002871;2025-03-07;2025-04-24;2025-04-18;215;11;1;535,0000;535,0000;0,0000;34,2254;18310,59;18310,59;42;SIM;SIM;Recebido
2872;PC002872;2025-05-01;2025-06-18;2025-07-02;215;11;1;249,0000;249,0000;0,0000;33,6040;8367,40;8367,40;62;NAO;SIM;Recebido
2873;PC002873;2025-06-16;2025-08-03;2025-07-26;215;11;1;329,0000;329,0000;16,0000;33,8993;11152,87;11152,87;40;SIM;SIM;Recebido
2874;PC002874;2025-09-30;2025-11-17;2025-11-08;215;11;1;280,0000;280,0000;0,0000;34,0975;9547,30;9547,30;39;SIM;SIM;Recebido
2875;PC002875;2025-10-17;2025-12-04;2025-12-07;215;11;1;280,0000;280,0000;0,0000;33,7508;9450,22;9450,22;51;NAO;SIM;Recebido
2876;PC002876;2026-01-29;2026-03-18;2026-03-19;215;11;1;273,0000;273,0000;0,0000;35,6295;9726,85;9726,85;49;NAO;SIM;Recebido
2877;PC002877;2026-02-16;2026-04-05;2026-03-14;215;11;1;528,0000;528,0000;0,0000;35,9983;19007,10;19007,10;26;SIM;SIM;Recebido
2878;PC002878;2026-03-03;2026-04-20;2026-04-17;215;11;1;312,0000;312,0000;0,0000;34,2350;10681,32;10681,32;45;SIM;SIM;Recebido
2879;PC002879;2026-05-20;2026-07-07;2026-06-12;215;11;1;236,0000;236,0000;0,0000;33,8908;7998,23;7998,23;23;SIM;SIM;Recebido
2880;PC002880;2026-06-16;2026-08-03;2026-08-09;215;11;1;230,0000;230,0000;0,0000;33,3765;7676,60;7676,60;54;NAO;SIM;Recebido
2881;PC002881;2026-07-31;2026-09-17;;215;11;1;362,0000;0,0000;0,0000;33,9973;12307,02;0,00;;NAO;NAO;Aberto
2882;PC002882;2026-08-19;2026-10-06;;215;11;1;394,0000;0,0000;0,0000;35,9775;14175,14;0,00;;NAO;NAO;Aberto
2883;PC002883;2024-09-03;2024-10-21;2024-10-29;216;8;1;80,0000;80,0000;0,0000;48,1685;3853,48;3853,48;56;NAO;SIM;Recebido
2884;PC002884;2024-10-03;2024-11-20;2024-11-08;216;8;1;36,0000;36,0000;0,0000;46,3885;1669,99;1669,99;36;SIM;SIM;Recebido
2885;PC002885;2024-11-11;2024-12-29;2024-12-24;216;8;1;30,0000;30,0000;0,0000;45,5621;1366,86;1366,86;43;SIM;SIM;Recebido
2886;PC002886;2024-12-09;2025-01-26;2025-01-19;216;8;1;49,0000;49,0000;0,0000;47,3457;2319,94;2319,94;41;SIM;SIM;Recebido
2887;PC002887;2025-01-07;2025-02-24;2025-02-05;216;8;1;30,0000;30,0000;0,0000;47,4975;1424,93;1424,93;29;SIM;SIM;Recebido
2888;PC002888;2025-03-04;2025-04-21;2025-04-23;216;8;1;31,0000;31,0000;0,0000;47,9757;1487,25;1487,25;50;NAO;SIM;Recebido
2889;PC002889;2025-04-11;2025-05-29;2025-05-29;216;8;1;56,0000;56,0000;0,0000;48,3413;2707,11;2707,11;48;SIM;SIM;Recebido
2890;PC002890;2025-05-20;2025-07-07;2025-06-22;216;8;1;30,0000;30,0000;0,0000;48,6784;1460,35;1460,35;33;SIM;SIM;Recebido
2891;PC002891;2025-06-09;2025-07-27;2025-07-13;216;8;1;52,0000;52,0000;0,0000;47,0571;2446,97;2446,97;34;SIM;SIM;Recebido
2892;PC002892;2025-07-07;2025-08-24;2025-08-15;216;8;1;40,0000;40,0000;0,0000;46,7876;1871,50;1871,50;39;SIM;SIM;Recebido
2893;PC002893;2025-08-08;2025-09-25;2025-10-01;216;8;1;30,0000;30,0000;0,0000;46,7549;1402,65;1402,65;54;NAO;SIM;Recebido
2894;PC002894;2025-09-15;2025-11-02;2025-10-19;216;8;1;40,0000;40,0000;0,0000;49,9603;1998,41;1998,41;34;SIM;SIM;Recebido
2895;PC002895;2025-11-06;2025-12-24;2025-12-11;216;8;1;40,0000;40,0000;0,0000;50,5020;2020,08;2020,08;35;SIM;SIM;Recebido
2896;PC002896;2025-12-17;2026-02-03;2026-02-02;216;8;1;32,0000;32,0000;0,0000;50,6146;1619,67;1619,67;47;SIM;SIM;Recebido
2897;PC002897;2026-01-19;2026-03-08;2026-03-01;216;8;1;59,0000;59,0000;0,0000;49,2635;2906,55;2906,55;41;SIM;SIM;Recebido
2898;PC002898;2026-02-27;2026-04-16;2026-04-03;216;8;1;47,0000;47,0000;0,0000;49,5166;2327,28;2327,28;35;SIM;SIM;Recebido
2899;PC002899;2026-06-22;2026-08-09;2026-07-24;216;8;1;39,0000;39,0000;0,0000;50,2796;1960,90;1960,90;32;SIM;SIM;Recebido
2900;PC002900;2026-07-27;2026-09-13;2026-08-26;216;8;1;30,0000;30,0000;0,0000;49,7027;1491,08;1491,08;30;SIM;SIM;Recebido
2901;PC002901;2026-08-13;2026-09-30;;216;8;1;30,0000;0,0000;0,0000;47,9904;1439,71;0,00;;NAO;NAO;Aberto
2902;PC002902;2024-09-25;2024-10-13;2024-10-07;217;19;1;103,0000;103,0000;0,0000;327,0506;33686,21;33686,21;12;SIM;SIM;Recebido
2903;PC002903;2024-12-25;2025-01-12;2025-01-06;217;19;1;116,0000;100,0000;0,0000;319,5857;37071,94;31958,57;12;SIM;NAO;Recebido
2904;PC002904;2025-02-27;2025-03-17;2025-03-17;217;19;1;130,0000;130,0000;0,0000;311,3018;40469,23;40469,23;18;SIM;SIM;Recebido
2905;PC002905;2025-04-28;2025-05-16;2025-05-08;217;19;1;132,0000;132,0000;0,0000;334,5572;44161,55;44161,55;10;SIM;SIM;Recebido
2906;PC002906;2025-06-20;2025-07-08;2025-06-27;217;19;1;106,0000;106,0000;0,0000;321,0534;34031,66;34031,66;7;SIM;SIM;Recebido
2907;PC002907;2025-08-06;2025-08-24;2025-08-16;217;19;1;100,0000;100,0000;0,0000;316,8295;31682,95;31682,95;10;SIM;SIM;Recebido
2908;PC002908;2025-11-11;2025-11-29;2025-11-26;217;19;1;156,0000;156,0000;0,0000;317,3024;49499,17;49499,17;15;SIM;SIM;Recebido
2909;PC002909;2026-01-05;2026-01-23;2026-01-22;217;19;1;117,0000;117,0000;0,0000;337,0923;39439,80;39439,80;17;SIM;SIM;Recebido
2910;PC002910;2026-04-20;2026-05-08;2026-05-01;217;19;1;159,0000;159,0000;0,0000;329,2253;52346,82;52346,82;11;SIM;SIM;Recebido
2911;PC002911;2026-06-17;2026-07-05;2026-06-28;217;19;1;155,0000;155,0000;0,0000;314,9009;48809,64;48809,64;11;SIM;SIM;Recebido
2912;PC002912;2024-09-23;2024-10-26;2024-10-25;218;4;1;254,0000;254,0000;0,0000;170,3136;43259,65;43259,65;32;SIM;SIM;Recebido
2913;PC002913;2024-11-27;2024-12-30;2024-12-22;218;4;1;156,0000;156,0000;0,0000;173,9573;27137,34;27137,34;25;SIM;SIM;Recebido
2914;PC002914;2025-01-28;2025-03-02;2025-03-04;218;4;1;136,0000;136,0000;0,0000;175,8465;23915,12;23915,12;35;NAO;SIM;Recebido
2915;PC002915;2025-02-06;2025-03-11;2025-03-08;218;4;1;264,0000;264,0000;0,0000;168,6075;44512,38;44512,38;30;SIM;SIM;Recebido
2916;PC002916;2025-04-03;2025-05-06;2025-04-28;218;4;1;144,0000;144,0000;0,0000;175,8507;25322,50;25322,50;25;SIM;SIM;Recebido
2917;PC002917;2025-07-25;2025-08-27;2025-08-06;218;4;1;147,0000;147,0000;0,0000;169,1160;24860,05;24860,05;12;SIM;SIM;Recebido
2918;PC002918;2025-08-21;2025-09-23;2025-09-20;218;4;1;150,0000;150,0000;0,0000;179,4575;26918,62;26918,62;30;SIM;SIM;Recebido
2919;PC002919;2025-10-14;2025-11-16;2025-11-15;218;4;1;151,0000;124,0000;0,0000;170,0600;25679,06;21087,44;32;SIM;NAO;Recebido
2920;PC002920;2026-01-08;2026-02-10;2026-02-08;218;4;1;141,0000;141,0000;0,0000;182,1393;25681,64;25681,64;31;SIM;SIM;Recebido
2921;PC002921;2026-02-23;2026-03-28;2026-03-17;218;4;1;136,0000;136,0000;0,0000;178,0736;24218,01;24218,01;22;SIM;SIM;Recebido
2922;PC002922;2026-03-23;2026-04-25;2026-04-22;218;4;1;152,0000;152,0000;0,0000;184,2876;28011,72;28011,72;30;SIM;SIM;Recebido
2923;PC002923;2026-06-29;2026-08-01;2026-07-19;218;4;1;156,0000;156,0000;0,0000;186,5676;29104,55;29104,55;20;SIM;SIM;Recebido
2924;PC002924;2026-07-21;2026-08-23;2026-08-24;218;4;1;148,0000;148,0000;0,0000;174,3435;25802,84;25802,84;34;NAO;SIM;Recebido
2925;PC002925;2024-11-21;2024-12-24;2024-12-11;219;21;1;64,0000;64,0000;0,0000;68,0181;4353,16;4353,16;20;SIM;SIM;Recebido
2926;PC002926;2025-01-01;2025-02-03;2025-02-07;219;21;1;44,0000;44,0000;0,0000;68,7433;3024,71;3024,71;37;NAO;SIM;Recebido
2927;PC002927;2025-03-28;2025-04-30;2025-05-09;219;21;1;46,0000;46,0000;0,0000;71,3278;3281,08;3281,08;42;NAO;SIM;Recebido
2928;PC002928;2025-04-03;2025-05-06;2025-05-09;219;21;1;61,0000;61,0000;0,0000;72,1778;4402,85;4402,85;36;NAO;SIM;Recebido
2929;PC002929;2025-08-07;2025-09-09;2025-09-05;219;21;1;35,0000;33,0000;0,0000;68,4041;2394,14;2257,34;29;SIM;NAO;Recebido
2930;PC002930;2025-09-11;2025-10-14;2025-10-01;219;21;1;38,0000;38,0000;0,0000;68,3364;2596,78;2596,78;20;SIM;SIM;Recebido
2931;PC002931;2025-10-15;2025-11-17;2025-11-17;219;21;1;32,0000;32,0000;0,0000;69,9470;2238,30;2238,30;33;SIM;SIM;Recebido
2932;PC002932;2026-01-22;2026-02-24;2026-02-16;219;21;1;32,0000;32,0000;0,0000;69,5210;2224,67;2224,67;25;SIM;SIM;Recebido
2933;PC002933;2026-02-03;2026-03-08;2026-02-19;219;21;1;45,0000;45,0000;0,0000;72,3263;3254,68;3254,68;16;SIM;SIM;Recebido
2934;PC002934;2026-05-05;2026-06-07;2026-05-27;219;21;1;64,0000;64,0000;0,0000;72,3479;4630,27;4630,27;22;SIM;SIM;Recebido
2935;PC002935;2026-06-10;2026-07-13;2026-07-09;219;21;1;32,0000;32,0000;0,0000;69,2846;2217,11;2217,11;29;SIM;SIM;Recebido
2936;PC002936;2026-07-07;2026-08-09;2026-08-04;219;21;1;44,0000;44,0000;1,0000;72,6978;3198,70;3198,70;28;SIM;SIM;Recebido
2937;PC002937;2026-08-12;2026-09-14;;219;21;1;40,0000;0,0000;0,0000;68,7844;2751,38;0,00;;NAO;NAO;Aberto
2938;PC002938;2024-12-12;2024-12-22;2024-12-18;220;4;1;104,0000;104,0000;0,0000;381,8950;39717,08;39717,08;6;SIM;SIM;Recebido
2939;PC002939;2025-01-06;2025-01-16;2025-01-15;220;4;1;138,0000;138,0000;0,0000;392,3032;54137,84;54137,84;9;SIM;SIM;Recebido
2940;PC002940;2025-03-12;2025-03-22;2025-03-17;220;4;1;138,0000;138,0000;0,0000;370,1620;51082,36;51082,36;5;SIM;SIM;Recebido
2941;PC002941;2025-04-02;2025-04-12;2025-04-08;220;4;1;138,0000;138,0000;0,0000;385,0217;53132,99;53132,99;6;SIM;SIM;Recebido
2942;PC002942;2025-05-02;2025-05-12;2025-05-07;220;4;1;138,0000;138,0000;0,0000;374,6824;51706,17;51706,17;5;SIM;SIM;Recebido
2943;PC002943;2025-06-23;2025-07-03;2025-06-25;220;4;1;104,0000;104,0000;0,0000;371,9978;38687,77;38687,77;2;SIM;SIM;Recebido
2944;PC002944;2025-07-24;2025-08-03;2025-07-28;220;4;1;138,0000;117,0000;0,0000;382,9000;52840,20;44799,30;4;SIM;NAO;Recebido
2945;PC002945;2025-08-28;2025-09-07;2025-09-04;220;4;1;131,0000;131,0000;0,0000;388,7003;50919,74;50919,74;7;SIM;SIM;Recebido
2946;PC002946;2025-09-03;2025-09-13;2025-09-10;220;4;1;104,0000;104,0000;0,0000;390,2284;40583,75;40583,75;7;SIM;SIM;Recebido
2947;PC002947;2025-11-05;2025-11-15;2025-11-11;220;4;1;138,0000;138,0000;8,0000;391,6569;54048,65;54048,65;6;SIM;SIM;Recebido
2948;PC002948;2025-12-01;2025-12-11;2025-12-08;220;4;1;138,0000;138,0000;0,0000;388,6505;53633,77;53633,77;7;SIM;SIM;Recebido
2949;PC002949;2026-01-02;2026-01-12;2026-01-09;220;4;1;138,0000;138,0000;0,0000;379,6395;52390,25;52390,25;7;SIM;SIM;Recebido
2950;PC002950;2026-03-11;2026-03-21;2026-03-15;220;4;1;125,0000;125,0000;0,0000;382,8301;47853,76;47853,76;4;SIM;SIM;Recebido
2951;PC002951;2026-04-03;2026-04-13;2026-04-08;220;4;1;138,0000;138,0000;0,0000;371,9526;51329,46;51329,46;5;SIM;SIM;Recebido
2952;PC002952;2026-06-09;2026-06-19;2026-06-16;220;4;1;118,0000;118,0000;0,0000;380,5597;44906,04;44906,04;7;SIM;SIM;Recebido
2953;PC002953;2026-07-30;2026-08-09;2026-08-06;220;4;1;138,0000;138,0000;0,0000;369,7798;51029,61;51029,61;7;SIM;SIM;Recebido
2954;PC002954;2026-08-05;2026-08-15;2026-08-12;220;4;1;138,0000;138,0000;0,0000;373,3730;51525,47;51525,47;7;SIM;SIM;Recebido
2955;PC002955;2024-09-24;2024-11-11;2024-11-09;221;18;1;123,0000;109,0000;0,0000;905,4532;111370,74;98694,40;46;SIM;NAO;Recebido
2956;PC002956;2024-10-10;2024-11-27;2024-10-30;221;18;1;145,0000;145,0000;0,0000;901,8262;130764,80;130764,80;20;SIM;SIM;Recebido
2957;PC002957;2025-01-27;2025-03-16;2025-03-20;221;18;1;124,0000;124,0000;0,0000;924,5708;114646,78;114646,78;52;NAO;SIM;Recebido
2958;PC002958;2025-02-28;2025-04-17;2025-04-08;221;18;1;124,0000;124,0000;0,0000;926,1417;114841,57;114841,57;39;SIM;SIM;Recebido
2959;PC002959;2025-03-12;2025-04-29;2025-04-27;221;18;1;118,0000;118,0000;0,0000;960,6920;113361,66;113361,66;46;SIM;SIM;Recebido
2960;PC002960;2025-06-18;2025-08-05;2025-08-11;221;18;1;198,0000;198,0000;0,0000;901,3395;178465,22;178465,22;54;NAO;SIM;Recebido
2961;PC002961;2025-07-01;2025-08-18;2025-08-04;221;18;1;250,0000;250,0000;0,0000;939,9117;234977,92;234977,92;34;SIM;SIM;Recebido
2962;PC002962;2026-01-21;2026-03-10;2026-02-24;221;18;1;201,0000;201,0000;0,0000;939,3372;188806,78;188806,78;34;SIM;SIM;Recebido
2963;PC002963;2026-04-07;2026-05-25;2026-05-01;221;18;1;206,0000;206,0000;0,0000;968,5431;199519,88;199519,88;24;SIM;SIM;Recebido
2964;PC002964;2026-06-11;2026-07-29;2026-08-01;221;18;1;97,0000;97,0000;0,0000;918,2798;89073,14;89073,14;51;NAO;SIM;Recebido
2965;PC002965;2026-07-10;2026-08-27;2026-08-06;221;18;1;155,0000;155,0000;0,0000;920,1454;142622,54;142622,54;27;SIM;SIM;Recebido
2966;PC002966;2024-10-24;2024-11-11;2024-11-10;222;20;2;429,0000;429,0000;0,0000;325,4024;139597,63;139597,63;17;SIM;SIM;Recebido
2967;PC002967;2025-01-29;2025-02-16;2025-02-15;222;20;2;510,0000;510,0000;22,0000;316,1190;161220,69;161220,69;17;SIM;SIM;Recebido
2968;PC002968;2025-04-07;2025-04-25;2025-04-25;222;20;2;578,0000;578,0000;23,0000;323,7036;187100,68;187100,68;18;SIM;SIM;Recebido
2969;PC002969;2025-06-02;2025-06-20;2025-06-15;222;20;2;441,0000;441,0000;0,0000;321,5201;141790,36;141790,36;13;SIM;SIM;Recebido
2970;PC002970;2025-09-24;2025-10-12;2025-10-04;222;20;2;520,0000;520,0000;0,0000;315,1931;163900,41;163900,41;10;SIM;SIM;Recebido
2971;PC002971;2025-12-26;2026-01-13;2026-01-11;222;20;2;545,0000;545,0000;0,0000;332,6093;181272,07;181272,07;16;SIM;SIM;Recebido
2972;PC002972;2026-02-03;2026-02-21;2026-02-12;222;20;2;537,0000;537,0000;0,0000;319,2258;171424,25;171424,25;9;SIM;SIM;Recebido
2973;PC002973;2026-05-08;2026-05-26;2026-05-21;222;20;2;619,0000;619,0000;0,0000;317,3882;196463,30;196463,30;13;SIM;SIM;Recebido
2974;PC002974;2026-07-23;2026-08-10;2026-08-06;222;20;2;480,0000;480,0000;0,0000;313,3606;150413,09;150413,09;14;SIM;SIM;Recebido
2975;PC002975;2024-09-18;2024-10-06;2024-09-29;222;20;1;456,0000;456,0000;0,0000;312,7528;142615,28;142615,28;11;SIM;SIM;Recebido
2976;PC002976;2024-12-11;2024-12-29;2024-12-26;222;20;1;578,0000;578,0000;0,0000;327,7662;189448,86;189448,86;15;SIM;SIM;Recebido
2977;PC002977;2025-03-14;2025-04-01;2025-03-29;222;20;1;587,0000;467,0000;0,0000;335,8046;197117,30;156820,75;15;SIM;NAO;Recebido
2978;PC002978;2025-05-16;2025-06-03;2025-05-29;222;20;1;652,0000;652,0000;0,0000;311,7922;203288,51;203288,51;13;SIM;SIM;Recebido
2979;PC002979;2025-09-12;2025-09-30;2025-09-24;222;20;1;501,0000;501,0000;0,0000;315,8991;158265,45;158265,45;12;SIM;SIM;Recebido
2980;PC002980;2025-12-12;2025-12-30;2025-12-23;222;20;1;652,0000;652,0000;0,0000;314,0764;204777,81;204777,81;11;SIM;SIM;Recebido
2981;PC002981;2026-02-26;2026-03-16;2026-03-13;222;20;1;477,0000;477,0000;0,0000;309,1588;147468,75;147468,75;15;SIM;SIM;Recebido
2982;PC002982;2026-05-25;2026-06-12;2026-06-10;222;20;1;652,0000;652,0000;0,0000;325,5469;212256,58;212256,58;16;SIM;SIM;Recebido
2983;PC002983;2026-08-25;2026-09-12;;222;20;1;507,0000;0,0000;0,0000;317,4517;160948,01;0,00;;NAO;NAO;Aberto
2984;PC002984;2024-09-25;2024-10-18;2024-10-06;223;12;1;48,0000;48,0000;0,0000;13,9738;670,74;670,74;11;SIM;SIM;Recebido
2985;PC002985;2024-10-18;2024-11-10;2024-11-10;223;12;1;37,0000;37,0000;0,0000;13,7285;507,95;507,95;23;SIM;SIM;Recebido
2986;PC002986;2024-11-08;2024-12-01;2024-12-02;223;12;1;32,0000;32,0000;0,0000;14,4855;463,54;463,54;24;NAO;SIM;Recebido
2987;PC002987;2025-02-10;2025-03-05;2025-03-02;223;12;1;45,0000;45,0000;0,0000;13,5439;609,48;609,48;20;SIM;SIM;Recebido
2988;PC002988;2025-04-02;2025-04-25;2025-04-26;223;12;1;60,0000;58,0000;0,0000;14,4896;869,38;840,40;24;NAO;NAO;Recebido
2989;PC002989;2025-05-02;2025-05-25;2025-05-17;223;12;1;47,0000;47,0000;0,0000;14,7379;692,68;692,68;15;SIM;SIM;Recebido
2990;PC002990;2025-10-30;2025-11-22;2025-11-18;223;12;1;45,0000;45,0000;0,0000;14,2433;640,95;640,95;19;SIM;SIM;Recebido
2991;PC002991;2025-11-21;2025-12-14;2025-12-02;223;12;1;28,0000;28,0000;0,0000;14,7066;411,78;411,78;11;SIM;SIM;Recebido
2992;PC002992;2026-01-13;2026-02-05;2026-02-01;223;12;1;31,0000;31,0000;0,0000;14,8792;461,26;461,26;19;SIM;SIM;Recebido
2993;PC002993;2026-03-18;2026-04-10;2026-04-03;223;12;1;42,0000;42,0000;0,0000;14,2012;596,45;596,45;16;SIM;SIM;Recebido
2994;PC002994;2026-05-25;2026-06-17;2026-06-13;223;12;1;43,0000;43,0000;0,0000;14,0607;604,61;604,61;19;SIM;SIM;Recebido
2995;PC002995;2026-07-31;2026-08-23;2026-08-14;223;12;1;36,0000;36,0000;0,0000;14,6711;528,16;528,16;14;SIM;SIM;Recebido
2996;PC002996;2024-11-28;2024-12-31;2024-12-28;224;9;1;93,0000;93,0000;0,0000;54,5686;5074,88;5074,88;30;SIM;SIM;Recebido
2997;PC002997;2025-04-01;2025-05-04;2025-04-25;224;9;1;115,0000;115,0000;0,0000;54,3504;6250,30;6250,30;24;SIM;SIM;Recebido
2998;PC002998;2025-07-29;2025-08-31;2025-08-13;224;9;1;137,0000;137,0000;0,0000;52,6120;7207,84;7207,84;15;SIM;SIM;Recebido
2999;PC002999;2024-10-14;2024-11-01;2024-10-26;225;5;2;103,0000;103,0000;0,0000;226,4392;23323,24;23323,24;12;SIM;SIM;Recebido
3000;PC003000;2024-09-25;2024-10-13;2024-10-11;225;5;3;103,0000;103,0000;0,0000;211,9560;21831,47;21831,47;16;SIM;SIM;Recebido
3001;PC003001;2025-04-18;2025-05-06;2025-05-02;225;5;3;90,0000;90,0000;0,0000;207,6958;18692,62;18692,62;14;SIM;SIM;Recebido
3002;PC003002;2025-06-17;2025-07-05;2025-07-02;225;5;3;103,0000;103,0000;2,0000;207,7231;21395,48;21395,48;15;SIM;SIM;Recebido
3003;PC003003;2026-01-05;2026-01-23;2026-01-13;225;5;3;86,0000;86,0000;0,0000;221,8741;19081,17;19081,17;8;SIM;SIM;Recebido
3004;PC003004;2026-02-12;2026-03-02;2026-02-26;225;5;3;66,0000;66,0000;0,0000;214,3992;14150,35;14150,35;14;SIM;SIM;Recebido
3005;PC003005;2026-04-01;2026-04-19;2026-04-15;225;5;3;96,0000;75,0000;0,0000;209,2017;20083,36;15690,13;14;SIM;NAO;Recebido
3006;PC003006;2026-05-08;2026-05-26;2026-05-15;225;5;3;103,0000;103,0000;0,0000;223,3030;23000,21;23000,21;7;SIM;SIM;Recebido
3007;PC003007;2026-06-29;2026-07-17;2026-07-17;225;5;3;103,0000;103,0000;0,0000;226,5587;23335,55;23335,55;18;SIM;SIM;Recebido
3008;PC003008;2026-08-25;2026-09-12;;225;5;3;98,0000;0,0000;0,0000;211,1928;20696,89;0,00;;NAO;NAO;Aberto
3009;PC003009;2024-11-07;2024-11-20;2024-11-14;226;8;1;163,0000;163,0000;0,0000;34,1985;5574,36;5574,36;7;SIM;SIM;Recebido
3010;PC003010;2025-01-20;2025-02-02;2025-01-27;226;8;1;181,0000;181,0000;0,0000;32,8883;5952,78;5952,78;7;SIM;SIM;Recebido
3011;PC003011;2025-02-06;2025-02-19;2025-02-15;226;8;1;185,0000;185,0000;0,0000;33,3068;6161,76;6161,76;9;SIM;SIM;Recebido
3012;PC003012;2025-03-21;2025-04-03;2025-03-29;226;8;1;264,0000;264,0000;0,0000;32,5243;8586,42;8586,42;8;SIM;SIM;Recebido
3013;PC003013;2025-05-23;2025-06-05;2025-06-02;226;8;1;285,0000;285,0000;0,0000;33,4568;9535,19;9535,19;10;SIM;SIM;Recebido
3014;PC003014;2025-06-25;2025-07-08;2025-07-02;226;8;1;178,0000;144,0000;0,0000;32,8408;5845,66;4729,08;7;SIM;NAO;Recebido
3015;PC003015;2025-07-09;2025-07-22;2025-07-14;226;8;1;209,0000;209,0000;4,0000;32,7178;6838,02;6838,02;5;SIM;SIM;Recebido
3016;PC003016;2025-08-05;2025-08-18;2025-08-17;226;8;1;155,0000;155,0000;0,0000;32,1188;4978,41;4978,41;12;SIM;SIM;Recebido
3017;PC003017;2025-09-26;2025-10-09;2025-10-05;226;8;1;192,0000;192,0000;0,0000;32,6881;6276,12;6276,12;9;SIM;SIM;Recebido
3018;PC003018;2025-11-04;2025-11-17;2025-11-11;226;8;1;232,0000;232,0000;0,0000;34,0618;7902,34;7902,34;7;SIM;SIM;Recebido
3019;PC003019;2026-02-25;2026-03-10;2026-03-05;226;8;1;240,0000;240,0000;0,0000;33,3316;7999,58;7999,58;8;SIM;SIM;Recebido
3020;PC003020;2026-04-27;2026-05-10;2026-05-09;226;8;1;196,0000;196,0000;0,0000;33,7774;6620,37;6620,37;12;SIM;SIM;Recebido
3021;PC003021;2026-06-08;2026-06-21;2026-06-17;226;8;1;226,0000;226,0000;0,0000;34,5643;7811,53;7811,53;9;SIM;SIM;Recebido
3022;PC003022;2026-08-07;2026-08-20;2026-08-14;226;8;1;216,0000;216,0000;0,0000;33,9498;7333,16;7333,16;7;SIM;SIM;Recebido
3023;PC003023;2024-09-11;2024-10-04;2024-10-06;227;3;1;570,0000;570,0000;0,0000;24,2864;13843,25;13843,25;25;NAO;SIM;Recebido
3024;PC003024;2025-01-14;2025-02-06;2025-02-05;227;3;1;400,0000;400,0000;0,0000;23,8503;9540,12;9540,12;22;SIM;SIM;Recebido
3025;PC003025;2025-05-23;2025-06-15;2025-06-09;227;3;1;570,0000;570,0000;0,0000;23,8999;13622,94;13622,94;17;SIM;SIM;Recebido
3026;PC003026;2025-08-11;2025-09-03;2025-08-23;227;3;1;531,0000;531,0000;0,0000;23,9287;12706,14;12706,14;12;SIM;SIM;Recebido
3027;PC003027;2026-01-06;2026-01-29;2026-01-20;227;3;1;444,0000;444,0000;0,0000;25,0473;11121,00;11121,00;14;SIM;SIM;Recebido
3028;PC003028;2026-04-01;2026-04-24;2026-04-21;227;3;1;565,0000;565,0000;0,0000;24,4735;13827,53;13827,53;20;SIM;SIM;Recebido
3029;PC003029;2026-06-23;2026-07-16;2026-07-16;227;3;1;395,0000;395,0000;0,0000;24,0929;9516,70;9516,70;23;SIM;SIM;Recebido
3030;PC003030;2026-08-28;2026-09-20;;227;3;1;390,0000;0,0000;0,0000;24,5128;9559,99;0,00;;NAO;NAO;Aberto
3031;PC003031;2024-09-05;2024-09-23;2024-09-18;228;4;1;44,0000;44,0000;0,0000;241,8613;10641,90;10641,90;13;SIM;SIM;Recebido
3032;PC003032;2024-11-29;2024-12-17;2024-12-06;228;4;1;81,0000;81,0000;2,0000;243,4257;19717,48;19717,48;7;SIM;SIM;Recebido
