SK_Movimentacao;Data;SK_Item;SK_Deposito;SK_TipoMovimento;SK_CentroCusto;SK_Fornecedor;NumeroDocumento;Quantidade;CustoUnitario;ValorTotal;QuantidadeSinalizada;ValorSinalizado
23325;2024-10-29;240;1;8;9;;RQ019811;10,0000;60,3600;603,60;-10,0000;-603,60
23326;2024-10-03;240;1;7;8;;RQ019812;9,0000;60,3600;543,24;-9,0000;-543,24
23327;2024-10-18;240;1;1;;28;NF327248;64,0000;60,9797;3902,70;64,0000;3902,70
23328;2024-12-26;240;1;8;3;;RQ019813;2,0000;60,9797;121,96;-2,0000;-121,96
23329;2024-12-16;240;1;6;6;;RQ019814;2,0000;60,9797;121,96;-2,0000;-121,96
23330;2025-01-06;240;1;8;3;;RQ019815;7,0000;60,9797;426,86;-7,0000;-426,86
23331;2025-01-20;240;1;6;9;;RQ019816;7,0000;60,9797;426,86;-7,0000;-426,86
23332;2025-01-14;240;1;8;1;;RQ019817;7,0000;60,9797;426,86;-7,0000;-426,86
23333;2025-01-28;240;1;6;2;;RQ019818;7,0000;60,9797;426,86;-7,0000;-426,86
23334;2025-01-17;240;1;7;6;;RQ019819;7,0000;60,9797;426,86;-7,0000;-426,86
23335;2025-02-25;240;1;6;3;;RQ019820;25,0000;60,9797;1524,49;-25,0000;-1524,49
23336;2025-02-18;240;1;1;;28;NF962485;64,0000;61,2437;3919,60;64,0000;3919,60
23337;2025-03-10;240;1;6;6;;RQ019821;13,0000;61,2437;796,17;-13,0000;-796,17
23338;2025-03-26;240;1;6;12;;RQ019822;13,0000;61,2437;796,17;-13,0000;-796,17
23339;2025-03-11;240;1;8;9;;RQ019823;13,0000;61,2437;796,17;-13,0000;-796,17
23340;2025-03-11;240;1;8;5;;RQ019824;13,0000;61,2437;796,17;-13,0000;-796,17
23341;2025-03-19;240;1;6;10;;RQ019825;12,0000;61,2437;734,92;-12,0000;-734,92
23342;2025-03-31;240;1;1;;28;NF765092;64,0000;61,7829;3954,11;64,0000;3954,11
23343;2025-04-04;240;1;6;8;;RQ019826;5,0000;61,7829;308,91;-5,0000;-308,91
23344;2025-04-01;240;1;8;2;;RQ019827;5,0000;61,7829;308,91;-5,0000;-308,91
23345;2025-04-30;240;1;6;1;;RQ019828;5,0000;61,7829;308,91;-5,0000;-308,91
23346;2025-05-07;240;1;7;5;;RQ019829;7,0000;61,7829;432,48;-7,0000;-432,48
23347;2025-05-19;240;1;7;8;;RQ019830;7,0000;61,7829;432,48;-7,0000;-432,48
23348;2025-05-13;240;1;8;8;;RQ019831;7,0000;61,7829;432,48;-7,0000;-432,48
23349;2025-05-30;240;1;7;11;;RQ019832;7,0000;61,7829;432,48;-7,0000;-432,48
23350;2025-05-30;240;1;7;8;;RQ019833;7,0000;61,7829;432,48;-7,0000;-432,48
23351;2025-05-30;240;1;1;;28;NF989985;50,0000;61,4846;3074,23;50,0000;3074,23
23352;2025-06-26;240;1;8;12;;RQ019834;21,0000;61,4846;1291,18;-21,0000;-1291,18
23353;2025-06-23;240;1;8;7;;RQ019835;21,0000;61,4846;1291,18;-21,0000;-1291,18
23354;2025-06-20;240;1;1;;28;NF970361;42,0000;62,0055;2604,23;42,0000;2604,23
23355;2025-07-16;240;1;8;2;;RQ019836;9,0000;62,0055;558,05;-9,0000;-558,05
23356;2025-07-08;240;1;8;5;;RQ019837;9,0000;62,0055;558,05;-9,0000;-558,05
23357;2025-07-02;240;1;6;10;;RQ019838;9,0000;62,0055;558,05;-9,0000;-558,05
23358;2025-07-31;240;1;6;7;;RQ019839;9,0000;62,0055;558,05;-9,0000;-558,05
23359;2025-11-03;240;1;6;2;;RQ019840;16,0000;62,0055;992,09;-16,0000;-992,09
23360;2025-11-27;240;1;6;4;;RQ019841;12,0000;62,0055;744,07;-12,0000;-744,07
23361;2025-11-15;240;1;1;;28;NF996824;50,0000;61,6687;3083,43;50,0000;3083,43
23362;2026-01-27;240;1;7;1;;RQ019842;7,0000;61,6687;431,68;-7,0000;-431,68
23363;2026-03-03;240;1;7;11;;RQ019843;12,0000;61,6687;740,02;-12,0000;-740,02
23364;2026-03-27;240;1;7;10;;RQ019844;12,0000;61,6687;740,02;-12,0000;-740,02
23365;2026-03-18;240;1;1;;28;NF844821;45,0000;61,4377;2764,70;45,0000;2764,70
23366;2026-04-14;240;1;6;11;;RQ019845;9,0000;61,4377;552,94;-9,0000;-552,94
23367;2026-04-21;240;1;6;8;;RQ019846;9,0000;61,4377;552,94;-9,0000;-552,94
23368;2026-04-03;240;1;7;11;;RQ019847;9,0000;61,4377;552,94;-9,0000;-552,94
23369;2026-05-04;240;1;6;12;;RQ019848;14,0000;61,4377;860,13;-14,0000;-860,13
23370;2026-05-15;240;1;7;2;;RQ019849;14,0000;61,4377;860,13;-14,0000;-860,13
23371;2026-05-04;240;1;6;12;;RQ019850;9,0000;61,4377;552,94;-9,0000;-552,94
23372;2026-05-25;240;1;1;;28;NF700616;64,0000;61,1607;3914,28;64,0000;3914,28
23373;2026-06-09;240;1;6;11;;RQ019851;1,0000;61,1607;61,16;-1,0000;-61,16
23374;2026-06-10;240;1;6;9;;RQ019852;1,0000;61,1607;61,16;-1,0000;-61,16
23375;2026-06-09;240;1;8;2;;RQ019853;1,0000;61,1607;61,16;-1,0000;-61,16
23376;2026-07-28;240;1;7;10;;RQ019854;17,0000;61,1607;1039,73;-17,0000;-1039,73
23377;2026-07-02;240;1;8;10;;RQ019855;17,0000;61,1607;1039,73;-17,0000;-1039,73
23378;2026-07-22;240;1;7;6;;RQ019856;17,0000;61,1607;1039,73;-17,0000;-1039,73
23379;2026-07-18;240;1;1;;28;NF479285;54,0000;61,8660;3340,76;54,0000;3340,76
23380;2024-09-19;241;1;6;12;;RQ019857;53,0000;61,3300;3250,49;-53,0000;-3250,49
23381;2024-09-23;241;1;6;6;;RQ019858;53,0000;61,3300;3250,49;-53,0000;-3250,49
23382;2024-10-02;241;1;6;7;;RQ019859;29,0000;61,3300;1778,57;-29,0000;-1778,57
23383;2024-10-15;241;1;8;11;;RQ019860;29,0000;61,3300;1778,57;-29,0000;-1778,57
23384;2024-10-01;241;1;7;7;;RQ019861;29,0000;61,3300;1778,57;-29,0000;-1778,57
23385;2024-10-15;241;1;7;8;;RQ019862;29,0000;61,3300;1778,57;-29,0000;-1778,57
23386;2024-10-24;241;1;8;9;;RQ019863;29,0000;61,3300;1778,57;-29,0000;-1778,57
23387;2024-10-19;241;1;1;;3;NF582544;395,0000;61,6509;24352,11;395,0000;24352,11
23388;2024-11-29;241;1;7;10;;RQ019864;30,0000;61,6509;1849,53;-30,0000;-1849,53
23389;2024-11-05;241;1;8;10;;RQ019865;30,0000;61,6509;1849,53;-30,0000;-1849,53
23390;2024-11-21;241;1;7;7;;RQ019866;30,0000;61,6509;1849,53;-30,0000;-1849,53
23391;2024-11-14;241;1;8;10;;RQ019867;30,0000;61,6509;1849,53;-30,0000;-1849,53
23392;2024-11-27;241;1;11;10;;PERDA23392;3,0000;61,6509;184,95;-3,0000;-184,95
23393;2024-12-25;241;1;6;6;;RQ019868;20,0000;61,6509;1233,02;-20,0000;-1233,02
23394;2024-12-09;241;1;8;12;;RQ019869;20,0000;61,6509;1233,02;-20,0000;-1233,02
23395;2024-12-23;241;1;7;2;;RQ019870;20,0000;61,6509;1233,02;-20,0000;-1233,02
23396;2024-12-19;241;1;8;8;;RQ019871;20,0000;61,6509;1233,02;-20,0000;-1233,02
23397;2024-12-06;241;1;8;6;;RQ019872;20,0000;61,6509;1233,02;-20,0000;-1233,02
23398;2025-01-24;241;1;7;10;;RQ019873;22,0000;61,6509;1356,32;-22,0000;-1356,32
23399;2025-01-24;241;1;6;3;;RQ019874;22,0000;61,6509;1356,32;-22,0000;-1356,32
23400;2025-02-05;241;1;7;11;;RQ019875;118,0000;61,6509;7274,81;-118,0000;-7274,81
23401;2025-02-14;241;1;1;;3;NF630431;385,0000;61,7290;23765,67;385,0000;23765,67
23402;2025-03-26;241;1;6;4;;RQ019876;57,0000;61,7290;3518,55;-57,0000;-3518,55
23403;2025-03-06;241;1;8;7;;RQ019877;57,0000;61,7290;3518,55;-57,0000;-3518,55
23404;2025-04-01;241;1;6;5;;RQ019878;83,0000;61,7290;5123,51;-83,0000;-5123,51
23405;2025-04-21;241;1;6;5;;RQ019879;83,0000;61,7290;5123,51;-83,0000;-5123,51
23406;2025-05-28;241;1;7;8;;RQ019880;101,0000;61,7290;6234,63;-101,0000;-6234,63
23407;2025-05-27;241;1;1;;3;NF578187;381,0000;61,7767;23536,92;381,0000;23536,92
23408;2025-06-30;241;1;6;3;;RQ019881;47,0000;61,7767;2903,50;-47,0000;-2903,50
23409;2025-06-05;241;1;8;1;;RQ019882;47,0000;61,7767;2903,50;-47,0000;-2903,50
23410;2025-06-12;241;1;7;1;;RQ019883;47,0000;61,7767;2903,50;-47,0000;-2903,50
23411;2025-06-27;241;1;7;6;;RQ019884;47,0000;61,7767;2903,50;-47,0000;-2903,50
23412;2025-07-22;241;1;8;11;;RQ019885;47,0000;61,7767;2903,50;-47,0000;-2903,50
23413;2025-07-28;241;1;8;9;;RQ019886;47,0000;61,7767;2903,50;-47,0000;-2903,50
23414;2025-08-20;241;1;7;1;;RQ019887;27,0000;61,7767;1667,97;-27,0000;-1667,97
23415;2025-08-20;241;1;8;3;;RQ019888;27,0000;61,7767;1667,97;-27,0000;-1667,97
23416;2025-08-07;241;1;8;9;;RQ019889;27,0000;61,7767;1667,97;-27,0000;-1667,97
23417;2025-08-06;241;1;7;5;;RQ019890;27,0000;61,7767;1667,97;-27,0000;-1667,97
23418;2025-08-12;241;1;8;12;;RQ019891;27,0000;61,7767;1667,97;-27,0000;-1667,97
23419;2025-08-19;241;1;1;;3;NF150165;417,0000;61,4755;25635,28;417,0000;25635,28
23420;2025-10-09;241;1;6;4;;RQ019892;43,0000;61,4755;2643,45;-43,0000;-2643,45
23421;2025-10-02;241;1;6;7;;RQ019893;43,0000;61,4755;2643,45;-43,0000;-2643,45
23422;2025-10-31;241;1;6;8;;RQ019894;43,0000;61,4755;2643,45;-43,0000;-2643,45
23423;2025-10-23;241;1;7;9;;RQ019895;43,0000;61,4755;2643,45;-43,0000;-2643,45
23424;2025-10-14;241;1;6;9;;RQ019896;43,0000;61,4755;2643,45;-43,0000;-2643,45
23425;2025-11-28;241;1;6;12;;RQ019897;39,0000;61,4755;2397,54;-39,0000;-2397,54
23426;2025-11-07;241;1;6;8;;RQ019898;39,0000;61,4755;2397,54;-39,0000;-2397,54
23427;2025-12-03;241;1;7;5;;RQ019899;5,0000;61,4755;307,38;-5,0000;-307,38
23428;2025-12-30;241;1;8;2;;RQ019900;5,0000;61,4755;307,38;-5,0000;-307,38
23429;2025-12-31;241;1;8;6;;RQ019901;5,0000;61,4755;307,38;-5,0000;-307,38
23430;2025-12-01;241;1;8;9;;RQ019902;5,0000;61,4755;307,38;-5,0000;-307,38
23431;2025-12-26;241;1;1;;3;NF336803;313,0000;61,5126;19253,44;313,0000;19253,44
23432;2026-01-16;241;1;6;4;;RQ019903;51,0000;61,5126;3137,14;-51,0000;-3137,14
23433;2026-01-13;241;1;6;10;;RQ019904;51,0000;61,5126;3137,14;-51,0000;-3137,14
23434;2026-02-10;241;1;6;12;;RQ019905;12,0000;61,5126;738,15;-12,0000;-738,15
23435;2026-02-25;241;1;7;10;;RQ019906;12,0000;61,5126;738,15;-12,0000;-738,15
23436;2026-02-27;241;1;7;1;;RQ019907;12,0000;61,5126;738,15;-12,0000;-738,15
23437;2026-02-24;241;1;8;6;;RQ019908;12,0000;61,5126;738,15;-12,0000;-738,15
23438;2026-02-27;241;1;6;3;;RQ019909;12,0000;61,5126;738,15;-12,0000;-738,15
23439;2026-03-16;241;1;6;5;;RQ019910;38,0000;61,5126;2337,48;-38,0000;-2337,48
23440;2026-03-10;241;1;8;11;;RQ019911;38,0000;61,5126;2337,48;-38,0000;-2337,48
23441;2026-03-05;241;1;6;7;;RQ019912;38,0000;61,5126;2337,48;-38,0000;-2337,48
23442;2026-03-11;241;1;7;7;;RQ019913;38,0000;61,5126;2337,48;-38,0000;-2337,48
23443;2026-03-31;241;1;8;11;;RQ019914;38,0000;61,5126;2337,48;-38,0000;-2337,48
23444;2026-04-01;241;1;1;;3;NF547260;352,0000;61,2551;21561,80;352,0000;21561,80
23445;2026-04-13;241;1;7;7;;RQ019915;40,0000;61,2551;2450,20;-40,0000;-2450,20
23446;2026-04-30;241;1;8;12;;RQ019916;40,0000;61,2551;2450,20;-40,0000;-2450,20
23447;2026-04-10;241;1;7;8;;RQ019917;40,0000;61,2551;2450,20;-40,0000;-2450,20
23448;2026-05-12;241;1;7;11;;RQ019918;36,0000;61,2551;2205,18;-36,0000;-2205,18
23449;2026-05-05;241;1;6;6;;RQ019919;36,0000;61,2551;2205,18;-36,0000;-2205,18
23450;2026-05-28;241;1;7;5;;RQ019920;36,0000;61,2551;2205,18;-36,0000;-2205,18
23451;2026-05-12;241;1;7;11;;RQ019921;36,0000;61,2551;2205,18;-36,0000;-2205,18
23452;2026-06-22;241;1;7;4;;RQ019922;38,0000;61,2551;2327,69;-38,0000;-2327,69
23453;2026-06-23;241;1;6;4;;RQ019923;38,0000;61,2551;2327,69;-38,0000;-2327,69
23454;2026-06-28;241;1;1;;3;NF724269;316,0000;61,2666;19360,25;316,0000;19360,25
23455;2026-07-23;241;1;7;3;;RQ019924;49,0000;61,2666;3002,06;-49,0000;-3002,06
23456;2026-07-27;241;1;7;10;;RQ019925;49,0000;61,2666;3002,06;-49,0000;-3002,06
23457;2026-08-12;241;1;8;11;;RQ019926;91,0000;61,2666;5575,26;-91,0000;-5575,26
23458;2024-09-05;242;1;7;7;;RQ019927;41,0000;121,0700;4963,87;-41,0000;-4963,87
23459;2024-09-03;242;1;8;8;;RQ019928;41,0000;121,0700;4963,87;-41,0000;-4963,87
23460;2024-09-04;242;1;8;2;;RQ019929;32,0000;121,0700;3874,24;-32,0000;-3874,24
23461;2024-10-17;242;1;1;;34;NF442722;127,0000;120,4270;15294,23;127,0000;15294,23
23462;2024-11-19;242;1;7;10;;RQ019931;34,0000;120,4270;4094,52;-34,0000;-4094,52
23463;2024-11-14;242;1;6;11;;RQ019932;34,0000;120,4270;4094,52;-34,0000;-4094,52
23464;2024-11-21;242;1;8;2;;RQ019933;34,0000;120,4270;4094,52;-34,0000;-4094,52
23465;2024-11-19;242;1;8;9;;RQ019934;25,0000;120,4270;3010,68;-25,0000;-3010,68
23466;2024-11-27;242;1;1;;34;NF621410;127,0000;120,2755;15274,99;127,0000;15274,99
23467;2024-12-12;242;1;8;4;;RQ019936;25,0000;120,2755;3006,89;-25,0000;-3006,89
23468;2024-12-27;242;1;8;1;;RQ019937;25,0000;120,2755;3006,89;-25,0000;-3006,89
23469;2025-01-02;242;1;1;;34;NF868435;74,0000;121,7133;9006,78;74,0000;9006,78
23470;2025-01-28;242;1;8;6;;RQ019938;116,0000;121,7133;14118,74;-116,0000;-14118,74
23471;2025-01-10;242;1;7;7;;RQ019939;35,0000;121,7133;4259,97;-35,0000;-4259,97
23472;2025-01-19;242;1;1;;34;NF842828;127,0000;122,2536;15526,21;127,0000;15526,21
23473;2025-02-25;242;1;8;2;;RQ019940;53,0000;122,2536;6479,44;-53,0000;-6479,44
23474;2025-02-13;242;1;7;8;;RQ019941;53,0000;122,2536;6479,44;-53,0000;-6479,44
23475;2025-02-26;242;1;8;2;;RQ019942;21,0000;122,2536;2567,33;-21,0000;-2567,33
23476;2025-03-08;242;1;1;;34;NF881071;127,0000;122,8087;15596,70;127,0000;15596,70
23477;2025-05-16;242;1;7;5;;RQ019943;3,0000;122,8087;368,43;-3,0000;-368,43
23478;2025-05-22;242;1;8;1;;RQ019944;3,0000;122,8087;368,43;-3,0000;-368,43
23479;2025-05-26;242;1;6;9;;RQ019945;3,0000;122,8087;368,43;-3,0000;-368,43
23480;2025-06-02;242;1;8;12;;RQ019946;94,0000;122,8087;11544,02;-94,0000;-11544,02
23481;2025-06-30;242;1;8;10;;RQ019947;24,0000;122,8087;2947,41;-24,0000;-2947,41
23482;2025-06-27;242;1;1;;34;NF656428;127,0000;122,4172;15546,98;127,0000;15546,98
23483;2025-07-16;242;1;6;9;;RQ019949;126,0000;122,4172;15424,57;-126,0000;-15424,57
23484;2025-08-07;242;1;1;;34;NF203845;126,0000;122,7805;15470,34;126,0000;15470,34
23485;2025-08-18;242;1;8;5;;RQ019950;44,0000;122,7805;5402,34;-44,0000;-5402,34
23486;2025-08-26;242;1;8;2;;RQ019951;44,0000;122,7805;5402,34;-44,0000;-5402,34
23487;2025-08-11;242;1;7;8;;RQ019952;39,0000;122,7805;4788,44;-39,0000;-4788,44
23488;2025-08-28;242;1;1;;34;NF904341;103,0000;123,4322;12713,52;103,0000;12713,52
23489;2025-09-15;242;1;8;7;;RQ019954;16,0000;123,4322;1974,92;-16,0000;-1974,92
23490;2025-09-22;242;1;6;4;;RQ019955;16,0000;123,4322;1974,92;-16,0000;-1974,92
23491;2025-09-22;242;1;6;1;;RQ019956;16,0000;123,4322;1974,92;-16,0000;-1974,92
23492;2025-09-17;242;1;6;1;;RQ019957;16,0000;123,4322;1974,92;-16,0000;-1974,92
23493;2025-09-30;242;1;1;;34;NF866508;88,0000;122,8545;10811,20;88,0000;10811,20
23494;2025-10-13;242;1;7;1;;RQ019958;10,0000;122,8545;1228,55;-10,0000;-1228,55
23495;2025-10-17;242;1;6;5;;RQ019959;10,0000;122,8545;1228,55;-10,0000;-1228,55
23496;2025-10-09;242;1;6;4;;RQ019960;10,0000;122,8545;1228,55;-10,0000;-1228,55
23497;2025-10-10;242;1;7;6;;RQ019961;10,0000;122,8545;1228,55;-10,0000;-1228,55
23498;2025-11-06;242;1;8;6;;RQ019962;2,0000;122,8545;245,71;-2,0000;-245,71
23499;2025-11-27;242;1;8;9;;RQ019963;2,0000;122,8545;245,71;-2,0000;-245,71
23500;2025-11-06;242;1;6;12;;RQ019964;2,0000;122,8545;245,71;-2,0000;-245,71
23501;2025-12-11;242;1;1;;34;NF987689;74,0000;122,6406;9075,40;74,0000;9075,40
23502;2025-12-01;242;1;7;4;;RQ019965;17,0000;122,6406;2084,89;-17,0000;-2084,89
23503;2025-12-23;242;1;7;3;;RQ019966;17,0000;122,6406;2084,89;-17,0000;-2084,89
23504;2025-12-15;242;1;7;12;;RQ019967;17,0000;122,6406;2084,89;-17,0000;-2084,89
23505;2025-12-02;242;1;6;5;;RQ019968;17,0000;122,6406;2084,89;-17,0000;-2084,89
23506;2026-01-08;242;1;8;7;;RQ019969;64,0000;122,6406;7849,00;-64,0000;-7849,00
23507;2026-01-20;242;1;7;9;;RQ019970;23,0000;122,6406;2820,73;-23,0000;-2820,73
23508;2026-02-03;242;1;1;;34;NF920611;127,0000;122,0615;15501,81;127,0000;15501,81
23509;2026-02-27;242;1;8;2;;RQ019971;9,0000;122,0615;1098,55;-9,0000;-1098,55
23510;2026-02-12;242;1;7;5;;RQ019972;9,0000;122,0615;1098,55;-9,0000;-1098,55
23511;2026-02-27;242;1;8;10;;RQ019973;9,0000;122,0615;1098,55;-9,0000;-1098,55
23512;2026-02-11;242;1;7;5;;RQ019974;9,0000;122,0615;1098,55;-9,0000;-1098,55
23513;2026-02-12;242;1;8;2;;RQ019975;9,0000;122,0615;1098,55;-9,0000;-1098,55
23514;2026-03-01;242;1;1;;34;NF492120;74,0000;122,3696;9055,35;74,0000;9055,35
23515;2026-04-08;242;1;7;4;;RQ019976;4,0000;122,3696;489,48;-4,0000;-489,48
23516;2026-04-03;242;1;7;1;;RQ019977;4,0000;122,3696;489,48;-4,0000;-489,48
23517;2026-04-14;242;1;7;1;;RQ019978;4,0000;122,3696;489,48;-4,0000;-489,48
23518;2026-04-13;242;1;6;3;;RQ019979;4,0000;122,3696;489,48;-4,0000;-489,48
23519;2026-04-07;242;1;8;3;;RQ019980;4,0000;122,3696;489,48;-4,0000;-489,48
23520;2026-06-11;242;1;6;4;;RQ019981;48,0000;122,3696;5873,74;-48,0000;-5873,74
23521;2026-06-12;242;1;6;11;;RQ019982;48,0000;122,3696;5873,74;-48,0000;-5873,74
23522;2026-06-12;242;1;7;10;;RQ019983;40,0000;122,3696;4894,78;-40,0000;-4894,78
23523;2026-07-01;242;1;1;;34;NF410552;127,0000;123,1627;15641,66;127,0000;15641,66
23524;2026-07-31;242;1;6;4;;RQ019985;26,0000;123,1627;3202,23;-26,0000;-3202,23
23525;2026-07-10;242;1;7;7;;RQ019986;26,0000;123,1627;3202,23;-26,0000;-3202,23
23526;2026-07-08;242;1;7;4;;RQ019987;26,0000;123,1627;3202,23;-26,0000;-3202,23
23527;2026-08-04;242;1;1;;34;NF270524;78,0000;124,4338;9705,84;78,0000;9705,84
23528;2026-08-06;242;1;8;2;;RQ019988;21,0000;124,4338;2613,11;-21,0000;-2613,11
23529;2026-08-19;242;1;8;1;;RQ019989;21,0000;124,4338;2613,11;-21,0000;-2613,11
23530;2026-08-14;242;1;7;7;;RQ019990;21,0000;124,4338;2613,11;-21,0000;-2613,11
23531;2026-08-18;242;1;8;3;;RQ019991;21,0000;124,4338;2613,11;-21,0000;-2613,11
23532;2024-09-13;243;1;8;3;;RQ019992;82,0000;172,4600;14141,72;-82,0000;-14141,72
23533;2024-09-16;243;1;7;10;;RQ019993;82,0000;172,4600;14141,72;-82,0000;-14141,72
23534;2024-10-13;243;1;1;;25;NF903159;477,0000;172,5423;82302,68;477,0000;82302,68
23535;2024-10-24;243;1;6;4;;RQ019994;73,0000;172,5423;12595,59;-73,0000;-12595,59
23536;2024-11-11;243;1;7;7;;RQ019995;39,0000;172,5423;6729,15;-39,0000;-6729,15
23537;2024-11-11;243;1;7;10;;RQ019996;39,0000;172,5423;6729,15;-39,0000;-6729,15
23538;2024-12-13;243;1;6;12;;RQ019997;48,0000;172,5423;8282,03;-48,0000;-8282,03
23539;2024-12-04;243;1;6;5;;RQ019998;48,0000;172,5423;8282,03;-48,0000;-8282,03
23540;2024-12-09;243;1;6;10;;RQ019999;48,0000;172,5423;8282,03;-48,0000;-8282,03
23541;2024-12-30;243;1;7;9;;RQ020000;48,0000;172,5423;8282,03;-48,0000;-8282,03
23542;2025-01-12;243;1;1;;25;NF140286;343,0000;172,3353;59111,01;343,0000;59111,01
23543;2025-01-16;243;1;6;10;;RQ020001;64,0000;172,3353;11029,46;-64,0000;-11029,46
23544;2025-02-27;243;1;7;6;;RQ020002;47,0000;172,3353;8099,76;-47,0000;-8099,76
23545;2025-02-05;243;1;7;1;;RQ020003;47,0000;172,3353;8099,76;-47,0000;-8099,76
23546;2025-02-14;243;1;7;6;;RQ020004;47,0000;172,3353;8099,76;-47,0000;-8099,76
23547;2025-02-27;243;1;6;12;;RQ020005;47,0000;172,3353;8099,76;-47,0000;-8099,76
23548;2025-03-28;243;1;7;10;;RQ020006;25,0000;172,3353;4308,38;-25,0000;-4308,38
23549;2025-03-04;243;1;7;4;;RQ020007;25,0000;172,3353;4308,38;-25,0000;-4308,38
23550;2025-03-11;243;1;6;2;;RQ020008;25,0000;172,3353;4308,38;-25,0000;-4308,38
23551;2025-03-03;243;1;6;2;;RQ020009;25,0000;172,3353;4308,38;-25,0000;-4308,38
23552;2025-04-21;243;1;1;;25;NF806861;352,0000;173,2847;60996,21;352,0000;60996,21
23553;2025-04-24;243;1;7;2;;RQ020010;162,0000;173,2847;28072,12;-162,0000;-28072,12
23554;2025-04-11;243;1;7;6;;RQ020011;162,0000;173,2847;28072,12;-162,0000;-28072,12
23555;2025-05-05;243;1;1;;25;NF168133;324,0000;173,6027;56247,27;324,0000;56247,27
23556;2025-05-06;243;1;6;9;;RQ020012;62,0000;173,6027;10763,37;-62,0000;-10763,37
23557;2025-05-27;243;1;7;7;;RQ020013;62,0000;173,6027;10763,37;-62,0000;-10763,37
23558;2025-05-06;243;1;7;8;;RQ020014;62,0000;173,6027;10763,37;-62,0000;-10763,37
23559;2025-05-16;243;1;7;4;;RQ020015;62,0000;173,6027;10763,37;-62,0000;-10763,37
23560;2025-06-26;243;1;8;2;;RQ020016;46,0000;173,6027;7985,72;-46,0000;-7985,72
23561;2025-06-25;243;1;7;10;;RQ020017;46,0000;173,6027;7985,72;-46,0000;-7985,72
23562;2025-06-09;243;1;6;5;;RQ020018;46,0000;173,6027;7985,72;-46,0000;-7985,72
23563;2025-06-06;243;1;6;7;;RQ020019;46,0000;173,6027;7985,72;-46,0000;-7985,72
23564;2025-07-07;243;1;1;;25;NF465528;432,0000;175,1324;75657,20;432,0000;75657,20
23565;2025-07-30;243;1;8;2;;RQ020020;56,0000;175,1324;9807,41;-56,0000;-9807,41
23566;2025-07-03;243;1;7;6;;RQ020021;56,0000;175,1324;9807,41;-56,0000;-9807,41
23567;2025-07-15;243;1;6;5;;RQ020022;56,0000;175,1324;9807,41;-56,0000;-9807,41
23568;2025-08-21;243;1;7;1;;RQ020023;250,0000;175,1324;43783,10;-250,0000;-43783,10
23569;2025-08-27;243;1;1;;25;NF917283;418,0000;175,6554;73423,96;418,0000;73423,96
23570;2025-09-04;243;1;8;7;;RQ020024;31,0000;175,6554;5445,32;-31,0000;-5445,32
23571;2025-09-08;243;1;7;9;;RQ020025;31,0000;175,6554;5445,32;-31,0000;-5445,32
23572;2025-09-10;243;1;7;6;;RQ020026;31,0000;175,6554;5445,32;-31,0000;-5445,32
23573;2025-09-03;243;1;7;12;;RQ020027;31,0000;175,6554;5445,32;-31,0000;-5445,32
23574;2025-10-30;243;1;7;4;;RQ020028;44,0000;175,6554;7728,84;-44,0000;-7728,84
23575;2025-10-24;243;1;8;2;;RQ020029;44,0000;175,6554;7728,84;-44,0000;-7728,84
23576;2025-10-13;243;1;8;1;;RQ020030;44,0000;175,6554;7728,84;-44,0000;-7728,84
23577;2025-11-24;243;1;7;9;;RQ020031;44,0000;175,6554;7728,84;-44,0000;-7728,84
23578;2025-11-10;243;1;8;5;;RQ020032;44,0000;175,6554;7728,84;-44,0000;-7728,84
23579;2025-11-27;243;1;8;6;;RQ020033;44,0000;175,6554;7728,84;-44,0000;-7728,84
23580;2025-12-27;243;1;1;;25;NF425205;388,0000;176,5191;68489,41;388,0000;68489,41
23581;2025-12-26;243;1;7;3;;RQ020034;67,0000;176,5191;11826,78;-67,0000;-11826,78
23582;2025-12-22;243;1;7;5;;RQ020035;67,0000;176,5191;11826,78;-67,0000;-11826,78
23583;2026-01-16;243;1;6;3;;RQ020036;49,0000;176,5191;8649,44;-49,0000;-8649,44
23584;2026-01-09;243;1;8;6;;RQ020037;49,0000;176,5191;8649,44;-49,0000;-8649,44
23585;2026-01-13;243;1;6;2;;RQ020038;49,0000;176,5191;8649,44;-49,0000;-8649,44
23586;2026-01-27;243;1;6;10;;RQ020039;49,0000;176,5191;8649,44;-49,0000;-8649,44
23587;2026-01-23;243;1;1;;25;NF625756;253,0000;176,7805;44725,47;253,0000;44725,47
23588;2026-02-13;243;1;6;4;;RQ020040;58,0000;176,7805;10253,27;-58,0000;-10253,27
23589;2026-02-09;243;1;8;11;;RQ020041;58,0000;176,7805;10253,27;-58,0000;-10253,27
23590;2026-02-04;243;1;6;1;;RQ020042;58,0000;176,7805;10253,27;-58,0000;-10253,27
23591;2026-03-26;243;1;8;12;;RQ020043;124,0000;176,7805;21920,78;-124,0000;-21920,78
23592;2026-04-15;243;1;1;;25;NF149325;375,0000;178,0103;66753,86;375,0000;66753,86
23593;2026-04-01;243;1;8;12;;RQ020044;100,0000;178,0103;17801,03;-100,0000;-17801,03
23594;2026-04-13;243;1;6;4;;RQ020045;100,0000;178,0103;17801,03;-100,0000;-17801,03
23595;2026-05-06;243;1;6;3;;RQ020046;23,0000;178,0103;4094,24;-23,0000;-4094,24
